35006646;PEDRO MALOZZE;MOGI DAS CRUZES;AVENIDA MARIA OSORIO VALLE;;
35006658;LEONOR DE OLIVEIRA MELLO;MOGI DAS CRUZES;RUA JOAQUINA MARIA DE JESUS;;
35006661;LAURINDA CARDOSO MELLO FREIRE PROFESSORA;MOGI DAS CRUZES;RUA FELIPE CAMARAO;;
35006671;JOAO CARDOSO DOS SANTOS PROFESSOR;MOGI DAS CRUZES;RUA THIAGO SILVESTRE FURTADO;;
35006683;GALDINO PINHEIRO FRANCO;MOGI DAS CRUZES;RUA SCHWARTZMANN;;
35006695;GABRIEL PEREIRA;MOGI DAS CRUZES;RUA JOTHER SANTOS PINTO;;
35006701;FRANCISCO DE SOUZA MELLO PROFESSOR;MOGI DAS CRUZES;RUA AURORA;;
35006713;FRANCISCO FERREIRA LOPES;MOGI DAS CRUZES;RUA DOUTORDEODATO WERTHEIMER;;
35006725;FIRMINO LADEIRA PROFESSOR;MOGI DAS CRUZES;AVENIDA BRASIL;;
35006737;OLGA CHAKUR FARAH PROFESSORA;SALESOPOLIS;AVENIDA ANTONIO PAULINO DE MIRANDA;;
35006750;ELISIARIO PINTO DE MORAIS VEREADOR;SALESOPOLIS;ESTRADA MOGI SALESOPOLIS;;
35006762;ROBERTO FEIJO DOUTOR;GUARAREMA;RUA DONA LAURINDA;;
35006774;ANTONIO LERARIO;GUARAREMA;RUA SHIGUESHI TAKAHASHI;;
35006786;GETULIO VARGAS PRESIDENTE;GUARAREMA;RUA DR SILVA PINTO;;
35006798;ARISTOTELES DE ANDRADE PROFESSOR;;RUA ANTONIO ALABARCE LOPES;;
35006804;ARLINDO AQUINO DE OLIVEIRA DOUTOR;;RODOVIA FRANCISCO RIBEIRO NOGUEIRA;01/02/2012;19/12/2012
35006816;BENEDITO BORGES VIEIRA PROFESSOR;MOGI DAS CRUZES;ESTRADA MOGI BERTIOGA;;
35006828;ADELINO BORGES VIEIRA;MOGI DAS CRUZES;RUA VEREADOR SIDNEY DA SILVA ROCHA;;
35006836;MARIA RODRIGUES GONCALVES PROFESSORA;MOGI DAS CRUZES;RUA PEDRO ALVARES CABRAL;;
35006841;BENEDITO DE SOUZA LIMA;MOGI DAS CRUZES;RUA GUARAREMA;;
35006853;CELIA PINHEIRO FRANCO PROFA;MOGI DAS CRUZES;R PRESIDENTE GETULIO VARGAS;;
35006865;DEODATO WERTHEIMER DOUTOR;MOGI DAS CRUZES;RUA ENGENHEIRO GUALBERTO;;
35006877;ALMEIDA CORONEL;MOGI DAS CRUZES;R DOUTOR PAULO FRONTIN;;
35006889;AMERICO SUGAI;MOGI DAS CRUZES;ESTRADA MOGI QUATINGA KM 23;;
35006890;ANTONIO OLEGARIO DOS SANTOS CARDOSO;;RUA COMENDADOR KOHEIJE ADACHI;;
35006907;MARIA ISABEL DOS SANTOS MELLO PROFESSORA;;AVENIDA PRESIDENTE ALTINO ARANTES;;
35006919;CAMILO FAUSTINO DE MELLO PROFESSOR;MOGI DAS CRUZES;RUA ELISA DASAMBIAGIO;;
35006920;WASHINGTON LUIZ DOUTOR;MOGI DAS CRUZES;RUA DOM ANTONIO CANDIDO DE ALVARENGA;01/02/2012;21/12/2012
35006932;MORATO DE OLIVEIRA DOUTOR;SUZANO;RUA AMELIA GUERRA;01/02/2012;21/12/2012
35006944;MANUEL DOS SANTOS PAIVA;SUZANO;RUA JOSE DANTAS;;
35006956;LEOLINO DOS SANTOS VEREADOR;ITAQUAQUECETUBA;R GARIBALDI;;
35006973;DAVID JORGE CURI PROFESSOR;SUZANO;AVENIDA ITAPETI;;
35006981;RAUL BRASIL PROFESSOR;SUZANO;RUA OTAVIO MIGUEL DA SILVA;01/02/2012;21/12/2012
35006993;ROBERTO BIANCHI;SUZANO;ESTRADA KEIDA HARADA;01/02/2012;19/12/2012
35007006;BERTHA CORREA E CASTRO DA ROCHA;POA;RUA ENEIDA FRANCO PINTO;;
35007018;BENEDITA GARCIA DA CRUZ PROFESSORA;POA;RUA LILIA;;
35007024;BRASILIO MACHADO NETO COMENDADOR;SUZANO;RUA AGNALDO CURSINO;01/02/2012;21/12/2012
35007031;EUSTAQUIO PADRE;POA;RUA IRAPUA;;
35007043;ZEIKICHI FUKUOKA;SUZANO;RUA CARAMURU;;
35007055;ANIS FADUL DOUTOR;SUZANO;RUA BENEDITO JOSE RANGEL;;
35007067;CARLOS MOLTENI PROFESSOR;SUZANO;RUA TEREZA CLEMENTINA THOMAZINI DE FREITAS;;
35007079;ZILDA BRACONI AMADOR PROFESSORA;ITAQUAQUECETUBA;RUA BATATAIS;;
35007080;EUGENIO VICTORIO DELIBERATO;ITAQUAQUECETUBA;RUA VERA CRUZ;;
35007092;BENEDITO VIEIRA DA MOTA;ITAQUAQUECETUBA;R MMDC;;
35007109;JOSE GAMA DE MIRANDA;ITAQUAQUECETUBA;RUA ALVARES DE CARVALHO;;
35007110;ITALO ADAMI;ITAQUAQUECETUBA;R SANTA CATARINA;;
35007122;HOMERO FERNANDO MILANO;ITAQUAQUECETUBA;AVENIDA JOAO BARBOSA DE MORAES;;
35007134;ODILA LEITE DOS SANTOS PROFESSORA;ITAQUAQUECETUBA;RUA JUNDIAI;;
35007146;TOKUZO TERAZAKI;SUZANO;ESTRADA DOS FERNANDES;;
35007158;HELENA ZERRENNER;SUZANO;ESTRADA DO KOYAMA;;
35007161;GERALDO JUSTINIANO DE REZENDE SILVA PROFESSOR;SUZANO;;;
35007171;GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR;SUZANO;RODOVIA INDIO TIBIRICA;;
35007183;LUIZ BIANCONI;SUZANO;RUA GENERAL FRANCISCO GLICERIO;01/02/2012;21/12/2012
35007195;CARLINDO REIS;FERRAZ DE VASCONCELOS;RUA JUVENAL GUERRA;;
35007201;ALFREDO FROES NETO DR;FERRAZ DE VASCONCELOS;R GUARANI;;
35007213;EDIR DO COUTO ROSA PROFESSOR;FERRAZ DE VASCONCELOS;RUA JAPAO;;
35007237;LANDIA SANTOS BATISTA PROFESSORA;;RUA PROFESSOR ENGENHEIRO CLAUDIO ABRAHAO;;
35007250;MARIA MARGARIDA ABREU FIGUEIREDO PROFA;;R NICOLA CAGLIOTTI;;
35007262;IGNES CORREA ALLEN PROFESSORA;FERRAZ DE VASCONCELOS;RUA SAO FRANCISCO;;
35007274;IIJIMA;FERRAZ DE VASCONCELOS;RUA KANGO TAKIUTI;;
35007286;EDINA ALVARES BARBOSA PROFESSORA;ITAQUAQUECETUBA;RUA SAO ROQUE;;
35007298;SIMON SWITZAR PADRE;POA;RUA CAPANEMA;;
35007304;JOSE ANTONIO BORTOLOZZO PROF;POA;RUA DEP NELSON FERNANDES;;
35007316;MARGARIDA DE CAMILLIS;POA;RUA PORTUGAL;;
35007328;BATUIRA;POA;RUA TUPI;;
35007336;MERCIA ARTIMOS MARON PROFESSORA;DIADEMA;RUA SANTA MARIA;;
35007341;NICEIA ALBARELLO FERRARI PROFESSORA;DIADEMA;RUA SAO JOAO;;
35007353;MARIO SANTALUCIA DR;DIADEMA;AVENIDA DONA RUICE FERRAZ ALVIM;;
35007365;LYDES RACHEL GUTIERRES PROFESSORA;DIADEMA;RUA PARAOPEBA;;
35007377;JOSE ARTIGAS GENERAL;DIADEMA;RUA GETULIO VARGAS;;
35007389;JOAO RAMALHO;DIADEMA;ALAMEDA DA SAUDADE;;
35007390;ANTONIETA BORGES ALVES PROFESSORA;DIADEMA;AVENIDA DOM PEDRO I;;
35007407;ANTONIO BRANCO RODRIGUES JUNIOR PROFESSOR;DIADEMA;RUA BOCAIUVA;;
35007419;JARDIM ANA SOFIA;DIADEMA;RUA HUMBERTO MAROELLI DE MENDONCA;;
35007420;SERGIO BUARQUE DE HOLANDA;DIADEMA;RUA DEZENOVE DE NOVEMBRO;;
35007432;ALDEMIR DE SOUZA CASTRO PROFESSOR;DIADEMA;AVENIDA DONA RUYCE FERRAZ ALVIM;;
35007444;MARIA CAROLINA CASINI CARDIM PROFESSORA;DIADEMA;RUA PURUS;;
35007456;EVANDRO CAIAFA ESQUIVEL PROFESSOR;DIADEMA;RUA BERNARDO LOBO;;
35007468;OSVALDO GIACOIA DOUTOR;DIADEMA;RUA PRINCESA ISABEL;;
35007473;RAUL SADDI;DIADEMA;AVENIDA SENADOR VITORINO FREIRE;;
35007481;ZILDA GOMES DOS REIS DE ALMEIDA PROFA;DIADEMA;R MARIA AMELIA;;
35007493;FILINTO MULLER SENADOR;DIADEMA;RUA SAFIRA;;
35007500;FABIO EDUARDO RAMOS ESQUIVEL;DIADEMA;RUA ORENSE;;
35007511;ARLINDO BETIO;DIADEMA;RUA VITOR BRECHERET;;
35007523;PEDRO MADOGLIO PROFESSOR;DIADEMA;AVENIDA ANTONIO SYLVIO CUNHA BUENO;;
35007535;SIMON BOLIVAR;DIADEMA;RUA AIACA;;
35007547;ANA CONSUELO GARCIA PERES MURAD PROFESSORA;DIADEMA;RUA SIDNEY;;
35007559;MANOEL CACAO PROFESSOR;MAUA;RUA JORGE MONTELEONE;;
35007560;THEREZINHA SARTORI PROFESSORA;MAUA;RUA VITORINO DELL ANTONIA;;
35007572;IRACEMA DE BARROS BERTOLASO PROFESSORA;MAUA;RUA AMERICANA;;
35007584;ANTONIO MESSIAS SZYMANSKI PROFESSOR;MAUA;AVENIDA JOSE RICARDO NALLE;;
35007596;LUIS WASHINGTON VITA PROFESSOR;MAUA;RUA FRANCISCO SALVIANO ALVES BRANDAO;;
35007602;DELFINO RIBEIRO GUIMARAES;MAUA;RUA WALDEMAR DELBONE;;
35007614;EMIKO FUJIMOTO PROFESSORA;MAUA;ESTRADA ADUTORA RIO CLARO;;
35007626;EMILIO SORTINO COMENDADOR;RIBEIRAO PIRES;RUA PAPA JOAO XXIII;01/02/2012;21/12/2012
35007638;RUTH NEVES SANT ANNA PROFESSORA;RIBEIRAO PIRES;RUA JORGE TIBIRICA;;
35007648;MARILENE DE OLIVEIRA ACETTO PROFESSORA;MAUA;RUA CANDIDO GONCALO MENDES;;
35007651;FRANCISCO ARNONI PREFEITO;RIBEIRAO PIRES;;;
35007663;JORGE MARCOS DE OLIVEIRA DOM;MAUA;AVENIDA BENEDITA FRANCO DA VEIGA;;
35007675;SYLVIO GUERATTO;MAUA;R VIOLETAS;21/12/2012;
35007687;ODILA BENTO MIRARCHI PROFESSORA;MAUA;RUA CARLOS TAMAGNINI;;
35007699;CARLOS DRUMMOND DE ANDRADE;MAUA;RUA WASHINGTON LUIZ;;
35007705;ANTONIO PRADO JUNIOR;MAUA;RUA DAVID BOSCARIOL;;
35007717;WALT DISNEY;MAUA;RUA DUQUE DE CAXIAS;;
35007729;MAUA VISCONDE DE;MAUA;RUA SANTOS DUMONT;;
35007730;ADELAIDE ESCOBAR BUENO PROFESSORA;MAUA;RUA VICENTE AGNELLO;;
35007742;MARIA ELENA COLONIA PROFESSORA;MAUA;RUA GUADALAJARA;01/02/2012;21/12/2012
35007754;JOSE ROMEU DA SILVA;MAUA;RUA PASCHOAL FALCHI;;
35007766;EMILIA CREM DOS SANTOS PROFESSORA;MAUA;RUA SAMUEL WAINER;;
35007778;ARISTIDES AUGUSTO FERNANDES DOUTOR;MAUA;AVENIDA JOAQUIM CHAVASCO;;
35007785;EZILDA NASCIMENTO FRANCO PROFESSORA;MAUA;AVENIDA MANSUR JOSE SADEK;;
35007791;MARCELINA MARIA DA SILVA OLIVEIRA DONA;MAUA;RUA ARMANDO BAGNARA;;
35007808;IRACEMA CREM PROFESSORA;MAUA;AVENIDA LUIS MARCOLINO;;
35007812;CLODOALDO PORTUGAL CARIBE;MAUA;RUA DOM JOSE GASPAR;;
35007821;MIRNA LOIDE CORREIA FERLE PROFESSORA;MAUA;AVENIDA BARAO DE MAUA;;
35007833;IRENE DA SILVA COSTA PROFESSORA;MAUA;RUA PEDRO BRANCALION;;
35007845;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA;MAUA;RUA NOEL ROSA;;
35007857;GIUSEPPE PISONI PADRE;RIO GRANDE DA SERRA;RUA JOAQUIM LOPES;;
35007869;SHISUKO IOSHIDA NIWA PROFESSORA;RIO GRANDE DA SERRA;AVENIDA JOSE BELLO;;
35007870;CASEMIRO DA ROCHA SENADOR;RIBEIRAO PIRES;RODOVIA INDIO TIBIRICA;;01/02/2012
35007882;LEICO AKAISHI PROFESSORA;RIBEIRAO PIRES;RUA PAULO CANDIDO;01/02/2012;21/12/2012
35007894;AFONSO ARINOS SENADOR;RIBEIRAO PIRES;RUA PEDRO RIPOLI;;
35007900;NAYME CARDIM PROFESSORA;RIBEIRAO PIRES;RUA MANOEL SIMOES;;
35007912;JOAO GAUDENCIO MAININE PROFESSOR;RIBEIRAO PIRES;;;
35007924;MARIA PASTANA MENATO PROFESSORA;RIBEIRAO PIRES;RUA PROFESSOR ANTONIO NUNES;;
35007936;CASSIANO RICARDO;RIO GRANDE DA SERRA;RUA AGOSTINHO CARDOSO;;
35007948;JOSE GASPAR DOM;RIBEIRAO PIRES;RUA ISIDORO FONTES;;
35007959;ALVARO DE SOUZA VIEIRA;RIBEIRAO PIRES;AVENIDA PRINCESA IZABEL;;
35007961;FELICIO LAURITO DOUTOR;RIBEIRAO PIRES;RUA DOS ESTUDANTES;;
35007973;FORTUNATO PANDOLFI ARNONI;RIBEIRAO PIRES;PRACA BOA SORTE;;
35007985;JUDITH FERREIRA PIVA PROFESSORA;RIBEIRAO PIRES;AVENIDA MIRO ATTILIO PEDUZZI;;
35007997;MANOEL GONCALVES PROF;AGUDOS;RUA SEBASTIO FAUSTINO MARTINS;;
35008023;GABRIEL OSCAR DE AZEVEDO ANTUNES PROFESSOR;SANTO ANDRE;RUA DUQUE DE CAXIAS;;
35008035;CLOTILDE PELUSO PROFESSORA;SANTO ANDRE;RUA SAGRES;;
35008047;PAULO SINNA PROFESSOR;SANTO ANDRE;RUA ALVARO LINS;;
35008059;CELSO GAMA DOUTOR;SANTO ANDRE;PRACA ASSUNCAO;;
35008060;ODYLO COSTA FILHO;SANTO ANDRE;R MINISTRO CALOGERAS;;
35008072;VALENTIM AMARAL DEPUTADO;SANTO ANDRE;RUA IBIUNA;;
35008084;JOSE AUGUSTO DE AZEVEDO ANTUNES PROFESSOR;SANTO ANDRE;RUA TATUI;;
35008096;LUIZ LOBO NETO DOUTOR;SANTO ANDRE;RUA MACAUBA;;
35008102;CRISTINA FITTIPALDI PROFESSORA;SANTO ANDRE;RUA GUARANI;;
35008114;CLOTHILDE MARTINS ZANEI PROFESSORA;SANTO ANDRE;AVENIDA LORETO;;
35008126;PAULO VI PAPA;SANTO ANDRE;RUA ADAMANTINA;;
35008138;LUIZ MARTINS;SANTO ANDRE;RUA JOSE D ANGELO;;
35008148;CARLOS DE CAMPOS DOUTOR;SANTO ANDRE;RUA ONZE DE AGOSTO;;
35008151;GENEROSO ALVES DE SIQUEIRA DOUTOR;SANTO ANDRE;AVENIDA DOM PEDRO I;;
35008163;ENNIO MARIO BASSALHO DE ANDRADE PROFESSOR;SANTO ANDRE;PRACA SAO JORGE;;
35008175;NADIR LESSA TOGNINI PROFESSORA;SANTO ANDRE;RUA IBIACEMA;;
35008187;JOSE CARLOS ANTUNES PROFESSOR;SANTO ANDRE;AVENIDA DOM PEDRO I;;
35008199;OITO DE ABRIL;SANTO ANDRE;RUA DAS HORTENCIAS;;
35008205;RENER CARAM PROFESSOR;SANTO ANDRE;AVENIDA PALMARES;;
35008217;OVIDIO PIRES DE CAMPOS PROFESSOR;SANTO ANDRE;RUA ESPIRITO SANTO;;
35008229;AGNALDO SEBASTIAO VIEIRA PADRE;SANTO ANDRE;RUA UBATUBA;;
35008230;ANTONIO DE CAMPOS GONCALVES PROFESSOR;SANTO ANDRE;RUA DAS LARANJEIRAS;;
35008254;VALDOMIRO SILVEIRA;SANTO ANDRE;RUA AGOSTINHO DE CAMPOS;;
35008266;AMERICO BRASILIENSE DOUTOR;SANTO ANDRE;PRACA QUARTO CENTENARIO;;
35008278;BENEDITO GOMES DE ARAUJO PROFESSOR;SANTO ANDRE;RUA CARAVELAS;;
35008285;JULIO DE MESQUITA ETE;SANTO ANDRE;RUA PREFEITO JUSTINO PAIXAO;;
35008291;MANOEL GRANDINI CASQUEL DOUTOR;SANTO ANDRE;RUA DAS HORTENCIAS;;
35008308;SERGIO MILLIET DA COSTA E SILVA;SANTO ANDRE;RUA JURUBATUBA;;
35008312;;SANTO ANDRE;RUA COMENDADOR ANTONIO BENVENUTO BATAGLIA;;
35008321;JOSE BRANCAGLIONE PROFESSOR;SANTO ANDRE;RUA MINERVA;;
35008333;ANTONIO ADIB CHAMMAS;SANTO ANDRE;RUA PROFESSOR OLIVEIRA CAMPOS;;
35008345;HOMERO THON;SANTO ANDRE;AVENIDA PEDRO AMERICO;;
35008357;JOAO GALEAO CARVALHAL SENADOR;SANTO ANDRE;RUA DO BOSQUE;;
35008369;JOAO BAPTISTA MARIGO MARTINS;SANTO ANDRE;ESTRADA DO PEDROSO;;
35008370;JOAQUIM DE CARVALHO TERRA PROFESSOR;SANTO ANDRE;RUA CORONEL SEABRA;;
35008382;JOSE CALVITTI FILHO PROFESSOR;SANTO ANDRE;RUA SENADOR QUEIROS;;
35008394;HERMINIA LOPES LOBO PROFESSORA;SANTO ANDRE;AVENIDA DOUTOR ERASMO;;
35008400;NICOLAU MORAES BARROS PROF;SANTO ANDRE;R HATSUEY MOTOMURA;;
35008412;LOUIS JOSEPH LEBRET PADRE;SANTO ANDRE;RUA LONDRINA;;
35008424;NELSON PIZZOTTI MENDES PROFESSOR;SANTO ANDRE;RUA JOSE DE ALENCAR;;
35008436;ONDINA RIVERA MIRANDA CINTRA PROFESSORA;SANTO ANDRE;RUA MARQUES DE ALEGRETE;;
35008448;FIORAVANTE ZAMPOL;SANTO ANDRE;AVENIDA BRASILIA;;
35008459;WALDOMIRO GUIMARAES PROFESSOR;SANTO ANDRE;RUA DOM HENRIQUE;;
35008461;NAGIB MIGUEL ELCHMER PROFESSOR;SANTO ANDRE;RUA MASSARANDUBA;;
35008473;WANDA BENTO GONCALVES PROFESSORA;SANTO ANDRE;RUA PETROGRADO;;
35008485;JOAO XXIII PAPA;SANTO ANDRE;RUA BELGRADO;;
35008497;JOAO PAULO I PAPA;SANTO ANDRE;RUA FENICIA;;
35008503;IVONE PALMA TODOROV RUGGIERI PROFESSORA;SANTO ANDRE;RUA MUCIO LEAO;;
35008515;JOAO DE BARROS PINTO PROF;SANTO ANDRE;R LONDRES;;
35008539;FELIPE RICCI DE CAMARGO PROFESSOR;SANTO ANDRE;RUA BASILEIA;;
35008540;AMARAL WAGNER;SANTO ANDRE;RUA DOS ALIADOS;;
35008552;ALBERTO FRANCIA GOMES MARTINS DOUTOR;SANTO ANDRE;RUA PARSIFAL;;
35008564;CARLINA CACAPAVA DE MELLO PROFESSORA;SANTO ANDRE;RUA SILVA JARDIM;;
35008576;ADAMASTOR DE CARVALHO PROFESSOR;SANTO ANDRE;AVENIDA UTINGA;;
35008597;LACERDA FRANCO SENADOR;SANTO ANDRE;AVENIDA FORD;;
35008606;JOSE HENRIQUE DE PAULA E SILVA PROFESSOR;SANTO ANDRE;PRACA INTERNACIONAL;01/02/2012;21/12/2012
35008618;JOAQUIM DA FONSECA SARAIVA;SANTO ANDRE;RUA ALEMANHA;;
35008624;CARLOS GARCIA DOUTOR;SANTO ANDRE;RUA SIDNEI;;
35008631;NELSON CARDIM DE BRITO PROFESSOR;SANTO ANDRE;RUA INDONESIA;;
35008643;TAUNAY VISCONDE DE;SANTO ANDRE;RUA FRIBURGO;;
35008655;OSCAVO DE PAULA E SILVA PROFESSOR;SANTO ANDRE;RUA PACAEMBU;;
35008667;ARISTIDES GREVE PADRE;SANTO ANDRE;RUA ROSSINI;;
35008679;JOAQUIM LUCIO CARDOSO FILHO;SANTO ANDRE;RUA SAQUAREMA;;
35008680;MARIA DA PENHA DE ALMEIDA MANFREDI PROFA;SANTO ANDRE;PC LIBERDADE;;
35008692;JOSE AUGUSTO LEITE FRANCO PROFESSOR;SANTO ANDRE;RUA IRAUNA;;
35008709;ESTHER MEDINA PROFESSORA;SANTO ANDRE;RUA CABO VERDE;;
35008710;CAMILO PEDUTI;SANTO ANDRE;AVENIDA MARTIM FRANCISCO;;
35008722;INAH DE MELLO PROFESSORA;SANTO ANDRE;RUA AUSTRALIA;;
35008734;FELICIO LAURITO DOUTOR;SANTO ANDRE;RUA ARIZONA;01/02/2012;20/12/2012
35008746;RUBENS MOREIRA DA ROCHA PROFESSOR;SANTO ANDRE;AVENIDA ALFREDO MALUF;;
35008758;FRANCISCO EMYGDIO PEREIRA NETO DOUTOR;SAO BERNARDO DO CAMPO;RUA ARMANDO BACKX;;
35008771;OMAR DONATO BASSANI;SAO BERNARDO DO CAMPO;ESTRADA ERNESTO ZABEU;;
35008783;PEDRA DE CARVALHO PROFESSORA;SAO BERNARDO DO CAMPO;RUA CARLOS AYRES;;
35008801;FAUSTO CARDOSO FIGUEIRA DE MELLO DOUTOR;;RUA FRANCISCO ALVES;;
35008813;JOAO BATISTA BERNARDES PROFESSOR;SAO BERNARDO DO CAMPO;RUA JOAO XXIII;;
35008825;LAUDO FERREIRA DE CAMARGO MINISTRO;SAO BERNARDO DO CAMPO;RUA JULIO DE MESQUITA;;
35008837;JOAO FIRMINO CORREIA DE ARAUJO DOUTOR;;RUA MARIA AZEVEDO FLORENCE;;
35008849;EUCLYDES DESLANDES PROFESSOR;SAO BERNARDO DO CAMPO;ESTRADA DOS CASA;;
35008874;ROBERT KENNEDY SENADOR;SAO BERNARDO DO CAMPO;RUA NILO PECANHA;;
35008886;;SAO BERNARDO DO CAMPO;AVENIDA ALVARO GUIMARAES;01/02/2012;21/12/2012
35008898;MATHIAS OCTAVIO ROXO NOBRE DOUTOR;SAO BERNARDO DO CAMPO;ESTRADA GALVAO BUENO;;
35008904;JOSE JORGE DO AMARAL PROFESSOR;SAO BERNARDO DO CAMPO;RUA FRANCISCO MARIOTTO;;
35008916;MARIA PIRES PROFESSORA;SAO BERNARDO DO CAMPO;ESTRADA DO VERGUEIRO;;
35008928;JOSE GONCALVES DE ANDRADE FIGUEIRA DOUTOR;SAO BERNARDO DO CAMPO;;;
35008936;ADAIL LUIZ MILLER DOUTOR;SAO BERNARDO DO CAMPO;RUA MATEOS DEMARCHI;;
35008941;SANTA OLIMPIA;SAO BERNARDO DO CAMPO;RUA FREIRE DE ANDRADE;;
35008977;JACOB CASSEB PROFESSOR;SAO BERNARDO DO CAMPO;ESTRADA DA CAMA PATENTE;01/02/2012;21/12/2012
35008990;ANTONIO CAPUTO;SAO BERNARDO DO CAMPO;R MARCILIO CONRADO;;
35009003;JORGE RAHME PROFESSOR;SAO BERNARDO DO CAMPO;AVENIDA DO TABOAO;;
35009015;MIZUHO ABUNDANCIA;SAO BERNARDO DO CAMPO;ESTRADA DA COOPERATIVA;;
35009039;ANTONIO NASCIMENTO PROFESSOR;SAO BERNARDO DO CAMPO;AVENIDA PADRE ANCHIETA;;
35009088;BAETA NEVES DOUTOR;SAO BERNARDO DO CAMPO;RUA CAMPINAS;;
35009106;JOSE FORNARI DOUTOR;SAO BERNARDO DO CAMPO;RUA APARECIDA;;
35009118;MARIA LUIZA FERRARI CICERO PROFESSORA;SAO BERNARDO DO CAMPO;RUA SANTA ADELAIDE;;
35009124;CLOVIS DE LUCCA PROFESSOR;SAO BERNARDO DO CAMPO;RUA DOS VIANAS;;
35009131;MAURICIO ANTUNES FERRAZ PROFESSOR;SAO BERNARDO DO CAMPO;;;
35009155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA;SAO BERNARDO DO CAMPO;;01/02/2012;21/12/2012
35009167;JOAQUIM MOREIRA BERNARDES PROFESSOR;SAO BERNARDO DO CAMPO;;;
35009180;AMADEU OLIVERIO PROFESSOR;SAO BERNARDO DO CAMPO;RUA ITAUNA;;
35009210;MARIA IRACEMA MUNHOZ;SAO BERNARDO DO CAMPO;RUA MARECHAL RONDON;;
35009234;LAURO GOMES DE ALMEIDA;SAO BERNARDO DO CAMPO;RUA GENERAL CRAVEIRO LOPES;;
35009246;CARLOS PEZZOLO PROFESSOR;SAO BERNARDO DO CAMPO;RUA TIRADENTES;;
35009258;;SAO BERNARDO DO CAMPO;AVENIDA VISCONDE DE CAIRU;;
35009261;JOAO RAMALHO;SAO BERNARDO DO CAMPO;RUA JOSE BONIFACIO;;
35009283;2O DE AGOSTO;SAO BERNARDO DO CAMPO;AVENIDA KENNEDY;;
35009295;WALLACE COCKRANE SIMONSEN;SAO BERNARDO DO CAMPO;RUA TASMAN;;
35009313;RUDGE RAMOS;SAO BERNARDO DO CAMPO;AVENIDA PRESIDENTE ARTHUR BERNARDES;;
35009325;ANESIA LOUREIRO GAMA PROFESSORA;SAO BERNARDO DO CAMPO;RUA EDUARDO DE OLIVEIRA;;
35009337;CYNIRA PIRES DOS SANTOS PROFESSORA;SAO BERNARDO DO CAMPO;RUA ANGELA TOME;;
35009349;LUIZ CAPRA PADRE;SAO CAETANO DO SUL;R BUSCH;;
35009350;MARIA TRUJILO TORLONI;SAO CAETANO DO SUL;ESTRADA DAS LAGRIMAS;;
35009362;EDA MANTOANELLI PROFA;SAO CAETANO DO SUL;R IVAI;;
35009386;BENEDITO PAULO ALVES DE SOUZA;SAO CAETANO DO SUL;R MARTIM FRANCISCO;;
35009398;BARTOLOMEU BUENO DA SILVA;SAO CAETANO DO SUL;R MARANHAO;;
35009404;JOANA MOTTA PROFESSORA;SAO CAETANO DO SUL;RUA ESPIRITO SANTO;;
35009416;LAURA LOPES;SAO CAETANO DO SUL;RUA DO CORAL;;
35009428;28 DE JULHO;SAO CAETANO DO SUL;R ORIENTE;;
35009436;EDGAR ALVES DA CUNHA PROFESSOR;SAO CAETANO DO SUL;RUA ARARAQUARA;;
35009441;ALFREDO BURKART PROFESSOR;SAO CAETANO DO SUL;RUA BOA VISTA;;
35009453;ALEXANDRE GRIGOLLI PADRE;SAO CAETANO DO SUL;RUA NELLY PELLEGRINO;;
35009465;YOLANDA ASCENCIO PROFESSORA;SAO CAETANO DO SUL;AVENIDA TIJUCUSSU;;
35009477;MARIA DA CONCEICAO MOURA BRANCO PROFESSORA;SAO CAETANO DO SUL;RUA TAPAJOS;;
35009489;DECIO MACHADO GAIA PROF;SAO CAETANO DO SUL;R MICHEL GLEBOCHI;;
35009490;ROSALVITO COBRA PROF;SAO CAETANO DO SUL;R SILVIA;;
35009520;SYLVIO ROMERO;SAO CAETANO DO SUL;AV VITAL BRASIL FILHO;;
35009556;SENADOR FLAQUER;SAO CAETANO DO SUL;R HELOISA PAMPLONA;;
35009568;ANACLETO CAMPANELLA;SAO CAETANO DO SUL;R CAVALHEIRO ERNESTO GIULIANO;;
35009573;BONIFACIO DE CARVALHO CORONEL;SAO CAETANO DO SUL;;;
35009581;IDALINA MACEDO COSTA SODRE DONA;SAO CAETANO DO SUL;RUA CONSELHEIRO LAFAYETTE;;
35009593;OSWALDO SAMUEL MASSEI;SAO CAETANO DO SUL;R GIOVANI PERUCCHI;;
35009635;MARIA ALICE CRISSIUMA MESQUITA DONA;CARAPICUIBA;AVENIDA RUI BARBOSA;;
35009647;FLORA STELLA PROFESSORA;CARAPICUIBA;ESTRADA GOPIUVA;;
35009659;BENEDITO DE LIMA TUCUNDUVA DOUTOR;CARAPICUIBA;RUA EDUARDO;;
35009660;ESMERALDA BECKER FREIRE DE CARVALHO PROFESSORA;CARAPICUIBA;RUA JOAO FASOLI;;
35009672;JOSUE MATTOS DE AGUIAR;CARAPICUIBA;RUA LAERTE CEARENSE;;
35009684;MARISE DA COSTA CORREA DE OLIVEIRA PROFESSORA;CARAPICUIBA;RUA PARANAVAI;;
